center_x,center_y,label,orientation,avg_height,orig_index
17428,4247,ruin_small,90.0,163.54873657226562,1149
17467,4245,double_house,90.0,163.51722717285156,1150
15548,4221,platform_large,12.994617462158203,180.76052856445312,1151
17444,4196,unknown_small_building,30.25643539428711,164.3409423828125,1152
17163,4176,palace_large,84.80557250976562,164.58917236328125,1153
17193,4164,house,90.0,165.54173278808594,1154
15593,4164,platform_large,90.0,179.21145629882812,1155
17168,4154,platform_large,90.0,165.5081024169922,1156
17185,4152,house,90.0,165.890869140625,1157
17464,4123,house,90.0,164.7850799560547,1158
15535,4100,house,90.0,181.4501495361328,1160
15525,4109,cluster_houses,90.0,181.69354248046875,1161
17485,4059,house,9.462321281433105,166.44944763183594,1162
15630,4051,house,90.0,181.4329376220703,1163
15518,4054,cluster_houses,4.085616588592529,182.4780731201172,1164
17551,4023,house,90.0,168.6324462890625,1165
15934,4025,unknown_small_building,90.0,167.5188751220703,1166
15639,4022,double_house,10.619654655456543,182.0713348388672,1167
15939,4013,house,90.0,168.07423400878906,1168
16984,4005,ruin_small,90.0,156.5906982421875,1169
17510,4009,unknown_large_building,30.465543746948242,168.08843994140625,1170
15854,4002,double_house,90.0,172.15557861328125,1171
15616,3977,cluster_houses,90.0,182.39137268066406,1172
17512,3944,house,90.0,165.6875,1173
17500,3929,house,90.0,165.0521240234375,1174
15647,3933,cluster_houses,33.023868560791016,180.89772033691406,1175
15523,3896,double_house,13.495734214782715,186.7703857421875,1176
15826,3897,cluster_houses,83.2901611328125,181.25950622558594,1177
15779,3884,platform_large,41.18592834472656,181.84490966796875,1178
15816,3878,double_house,3.9451863765716553,182.33961486816406,1179
17427,3874,unknown_small_building,41.18592834472656,162.64205932617188,1180
15788,3867,ruin_small,90.0,181.95706176757812,1181
15720,3861,platform_large,90.0,179.45765686035156,1182
15536,3847,cluster_houses,6.581944942474365,186.44448852539062,1183
16737,3777,house,21.801410675048828,173.4281005859375,1184
15585,3577,palace_large,37.87498474121094,217.50169372558594,1186
15482,3539,platform_large,90.0,220.7525634765625,1187
19492,6689,platform_large,90.0,112.35188293457031,1188
17616,5882,ruin_large_rectangular,48.366458892822266,115.09712219238281,1189
17610,5858,house,90.0,115.87139892578125,1190
17651,5818,ruin_small,90.0,115.356689453125,1191
17669,5787,ruin_elongated,90.0,115.7307357788086,1192
17644,5781,cluster_houses,35.70669174194336,116.52407836914062,1193
17605,5708,house,90.0,117.43426513671875,1194
17711,5696,house,90.0,116.92279052734375,1195
17613,5698,house,90.0,117.37295532226562,1196
17636,5688,palace_large,90.0,117.38066864013672,1197
17762,5652,house,90.0,116.30540466308594,1198
17620,5651,double_house,90.0,116.29754638671875,1199
17732,5649,platform_large,7.125016689300537,116.55718231201172,1200
17697,5647,house,90.0,116.37200164794922,1201
17743,5638,palace,90.0,116.65312957763672,1202
17697,5629,house,90.0,115.44307708740234,1203
17609,5627,platform_large,90.0,114.37340545654297,1204
17639,5625,palace,90.0,114.7364501953125,1205
17778,5616,cluster_houses,90.0,116.31365966796875,1206
17671,5599,platform_large,8.130102157592773,114.1367416381836,1207
17799,5593,house,90.0,115.64141082763672,1208
17783,5591,palace,90.0,116.24462127685547,1209
17811,5602,cluster_houses,11.309932708740234,115.69023895263672,1210
17683,5580,cluster_houses,28.442928314208984,113.33041381835938,1211
17655,5573,palace,90.0,112.83062744140625,1212
17637,5525,double_house,8.746161460876465,112.29830932617188,1214
18515,5365,palace,90.0,114.70008087158203,1215
18457,5339,house,90.0,114.0609130859375,1216
18470,5332,house,6.340191841125488,113.71564483642578,1217
18447,5325,platform_small,90.0,113.62621307373047,1218
18404,5313,house,90.0,116.23785400390625,1219
18356,5325,cluster_houses,67.83365631103516,115.99657440185547,1220
18385,5312,unknown_large_building,4.969740867614746,116.13226318359375,1221
18433,5279,double_house,3.6913859844207764,114.69020080566406,1222
18360,5265,ruin_elongated,59.74356460571289,114.36628723144531,1223
18479,5241,house,90.0,112.7568359375,1224
18400,5237,house,90.0,113.75272369384766,1225
18438,5212,house,90.0,113.1119155883789,1226
18459,5169,platform_large,50.194427490234375,111.7462158203125,1227
19084,5035,house,90.0,114.3890609741211,1228
19075,5025,house,90.0,114.88569641113281,1229
19149,5029,cluster_houses,53.530765533447266,114.79827880859375,1230
18964,5021,palace,90.0,116.0258560180664,1231
19090,5019,platform_large,58.392494201660156,115.5953369140625,1232
19135,5015,cluster_houses,46.73570251464844,116.05106353759766,1233
19142,4970,platform_large,7.125016689300537,115.33465576171875,1234
19016,4972,cluster_houses,90.0,117.67938232421875,1235
19070,4966,double_house,78.69007110595703,117.12785339355469,1236
19048,4960,double_house,14.03624439239502,117.41120910644531,1237
19100,4943,house,90.0,115.51062774658203,1239
17645,4944,unknown_large_building,90.0,113.76283264160156,1240
19076,4932,house,90.0,116.00580596923828,1241
19116,4929,palace,90.0,114.67057800292969,1242
19075,4918,house,90.0,115.4578628540039,1243
17719,4900,cluster_houses,84.80557250976562,114.90283203125,1244
17608,4886,unknown_small_building,3.012787342071533,113.83448028564453,1245
19091,4847,house,80.53767395019531,118.44265747070312,1247
17748,4838,palace,90.0,114.61756896972656,1248
19127,4837,house,90.0,118.05681610107422,1249
17713,4819,unknown_small_building,90.0,114.78375244140625,1250
17837,4817,house,90.0,113.37786102294922,1251
19110,4826,cluster_houses,34.38034439086914,119.30018615722656,1252
17732,4812,unknown_small_building,48.01278305053711,114.76002502441406,1253
17727,4799,house,90.0,114.45687103271484,1254
19100,4797,cluster_houses,54.090274810791016,119.53634643554688,1255
19132,4798,palace,90.0,118.93421173095703,1256
17692,4798,double_house,10.007980346679688,114.5069808959961,1257
17709,4776,palace,90.0,114.88226318359375,1258
19122,4769,double_house,87.27368927001953,118.699951171875,1259
17794,4769,cluster_houses,90.0,115.08290100097656,1260
19228,4749,house,90.0,111.8575668334961,1261
19139,4753,palace,90.0,116.73888397216797,1262
17841,4746,ruin_small,90.0,113.28357696533203,1263
17855,4739,platform_large,90.0,113.15119934082031,1264
19261,4736,palace,90.0,111.97119903564453,1265
19220,4731,platform_large,9.462322235107422,111.87438201904297,1266
19240,4724,house,90.0,111.15459442138672,1267
17750,4727,ruin_large_rectangular,90.0,113.3077621459961,1268
17711,4710,platform_large,90.0,113.47468566894531,1269
18749,4126,double_house,90.0,111.64213562011719,1270
18730,4122,palace,2.726310968399048,111.54253387451172,1271
18777,4110,cluster_houses,77.47119140625,112.73424530029297,1273
18766,4091,house,90.0,113.35382080078125,1274
17705,4095,cluster_houses,51.34019470214844,171.1124267578125,1275
18740,4088,platform_large,90.0,112.9615478515625,1276
18547,4089,double_house,90.0,111.4863052368164,1277
18575,4083,palace_large,90.0,111.59039306640625,1278
17765,4077,palace_large,15.255120277404785,169.5634307861328,1279
18547,4053,ruin_small,90.0,111.65766906738281,1280
17668,3981,ruin_small,90.0,172.84298706054688,1282
17649,3975,double_house,11.309932708740234,172.81399536132812,1283
17890,3961,house,90.0,175.06126403808594,1284
18408,3951,house,90.0,126.62232971191406,1285
17871,3954,cluster_houses,49.184913635253906,174.80458068847656,1286
17739,3901,platform_large,56.3099365234375,174.8907470703125,1287
17709,3889,unknown_large_building,90.0,175.34803771972656,1288
17658,3866,house,90.0,173.0406036376953,1289
17635,3870,cluster_houses,29.47589111328125,172.25291442871094,1290
17750,3851,double_house,18.434947967529297,175.50990295410156,1291
17768,3809,house,90.0,176.75296020507812,1292
17744,3815,platform_large,90.0,176.91539001464844,1293
17732,3810,house,90.0,176.80087280273438,1294
18598,3790,house,90.0,127.31312561035156,1295
17770,3793,cluster_houses,14.03624439239502,177.3640899658203,1296
18302,3752,platform_large,90.0,167.74771118164062,1297
18293,3739,house,90.0,169.23036193847656,1298
18310,3733,double_house,90.0,169.37533569335938,1299
18283,3729,house,90.0,170.18060302734375,1300
18296,3720,house,90.0,170.2957763671875,1301
17763,3712,house,90.0,178.5797576904297,1302
18321,3704,platform_large,90.0,170.02389526367188,1303
17772,3703,house,90.0,178.89622497558594,1304
18038,3681,house,90.0,192.55421447753906,1305
18290,3669,platform_large,21.250505447387695,173.3055877685547,1306
18306,3626,platform_large,11.309932708740234,176.30816650390625,1307
18322,3618,palace,90.0,176.59703063964844,1308
17902,3616,house,90.0,192.0863037109375,1309
18313,3604,platform_large,42.709388732910156,177.2300567626953,1310
18275,3603,palace,14.03624439239502,180.1087188720703,1311
18223,3592,house,90.0,187.20907592773438,1312
18288,3567,ruin_small,90.0,181.71859741210938,1313
18042,3583,cluster_houses,45.0,199.4465789794922,1314
18279,3553,house,90.0,182.3858642578125,1315
18294,3546,ruin_small,5.710593223571777,181.088623046875,1316
17977,3532,cluster_houses,6.842773914337158,199.86900329589844,1317
9869,10482,house,90.0,288.8392333984375,1318
9689,10469,house,14.03624439239502,294.73516845703125,1319
9862,10468,double_house,90.0,291.3939514160156,1320
9829,10440,house,11.309932708740234,290.2335205078125,1321
9674,10438,double_house,4.763641834259033,296.32879638671875,1322
9941,10434,unknown_large_building,27.897268295288086,280.2024841308594,1323
9817,10401,platform_large,9.462322235107422,293.60791015625,1324
9715,10399,double_house,90.0,294.9644470214844,1325
9832,10396,house,90.0,292.5278015136719,1326
9888,10383,house,90.0,289.3103942871094,1327
9807,10385,platform_large,11.309932708740234,292.70989990234375,1328
10054,10345,house,90.0,283.0432434082031,1330
10073,10345,palace,90.0,282.51971435546875,1331
9957,10307,house,90.0,289.5911560058594,1332
10062,10304,house,90.0,285.6930236816406,1333
9967,10297,platform_large,30.963754653930664,289.9906005859375,1334
10162,10277,house,90.0,290.1023864746094,1335
10169,10259,house,14.03624439239502,290.4101867675781,1336
9718,10175,palace,90.0,294.0641784667969,1337
9634,10158,house,90.0,292.683349609375,1338
9577,10148,platform_large,38.65980911254883,289.3180847167969,1339
9767,10144,palace,90.0,303.1922912597656,1340
9652,10142,house,90.0,292.77630615234375,1341
9627,10142,house,90.0,292.560302734375,1342
9526,10130,house,90.0,287.1636047363281,1343
9512,10133,unknown_elongated_building,90.0,285.3267517089844,1344
9758,10114,palace,90.0,303.8803405761719,1345
9653,10029,house,90.0,302.9460144042969,1346
9571,10024,house,90.0,293.1825256347656,1347
9819,9853,house,90.0,337.3914794921875,1348
9824,9836,unknown_elongated_building,90.0,338.56988525390625,1349
9892,9780,house,8.13010311126709,339.7259521484375,1350
9888,9758,house,90.0,340.9172058105469,1351
10680,9712,ruin_small,75.96376037597656,289.0095520019531,1352
10462,9186,house,90.0,361.15838623046875,1353
9944,9148,palace,90.0,292.4761657714844,1354
10057,9069,unknown_large_building,90.0,294.6058654785156,1356
10502,8476,palace,90.0,284.82562255859375,1357
13114,9582,double_house,66.80140686035156,318.8707580566406,1358
13177,9496,unknown_small_building,90.0,345.9289855957031,1359
11420,8410,house,9.462321281433105,251.7007598876953,1361
12410,8095,unknown_elongated_building,90.0,231.83847045898438,1362
12408,8031,palace,90.0,230.1099395751953,1364
12392,7995,ruin_small,90.0,230.8896484375,1366
11562,7992,platform_large,90.0,301.9444580078125,1367
11577,7922,house,90.0,293.93084716796875,1368
12930,7793,ruin_large_rectangular,2.2025980949401855,209.25656127929688,1369
12900,7785,house,90.0,211.09727478027344,1370
12912,7777,house,90.0,210.14028930664062,1371
12871,7775,cluster_houses,33.690067291259766,214.4739532470703,1373
12975,7770,house,4.763641834259033,203.8533172607422,1374
12853,7760,double_house,90.0,214.5859832763672,1375
12697,7697,house,78.69007110595703,217.02642822265625,1376
12683,7692,house,90.0,217.2630157470703,1377
12813,7686,house,90.0,215.12655639648438,1378
12706,7682,platform_large,90.0,216.52139282226562,1379
12690,7675,double_house,90.0,217.0908966064453,1380
12125,7691,cluster_houses,69.86369323730469,225.22518920898438,1381
12134,7658,palace,90.0,225.096923828125,1382
12985,7609,palace_large,60.945396423339844,189.3345947265625,1384
12175,7558,cluster_houses,59.931419372558594,223.40980529785156,1385
12514,7549,palace,90.0,222.85391235351562,1386
12501,7537,cluster_houses,49.08561706542969,223.1257781982422,1387
12405,7524,house,90.0,221.30252075195312,1388
12528,7495,double_house,90.0,224.46107482910156,1389
12272,7473,house,90.0,221.48143005371094,1390
12627,7456,house,90.0,213.1522674560547,1391
12907,7450,house,90.0,174.2672119140625,1392
12893,7445,palace,90.0,175.0170135498047,1393
12616,7437,cluster_houses,36.469234466552734,214.0448455810547,1394
12500,7429,cluster_houses,90.0,227.56602478027344,1395
12390,7407,palace_large,90.0,233.77870178222656,1396
13028,7294,palace,5.19442892074585,167.63760375976562,1397
12587,7283,double_house,10.30484676361084,223.8142852783203,1398
13016,7265,double_house,21.80141258239746,167.44239807128906,1399
12980,7264,double_house,15.945395469665527,170.02194213867188,1400
12405,7121,house,90.0,212.02090454101562,1401
13177,7095,platform_large,12.528807640075684,176.60787963867188,1402
12671,7087,house,90.0,212.15162658691406,1403
12683,7079,palace,90.0,211.67344665527344,1404
13188,7071,unknown_elongated_building,8.746162414550781,175.44009399414062,1405
13163,7081,cluster_houses,24.623563766479492,176.99156188964844,1406
12859,7041,house,90.0,179.3677978515625,1407
12949,7034,platform_large,90.0,179.33047485351562,1408
12852,7021,double_house,18.43494987487793,181.06634521484375,1409
14414,10495,house,90.0,135.99520874023438,1410
14396,10490,house,90.0,137.28964233398438,1411
14358,10447,unknown_small_building,90.0,144.428466796875,1412
13399,10225,double_house,90.0,268.9477233886719,1413
15280,10175,cluster_houses,8.13010311126709,118.06430053710938,1414
13401,10169,palace,90.0,274.7135925292969,1415
15280,10155,house,90.0,117.73848724365234,1416
13413,10156,palace,90.0,275.23974609375,1417
13397,10148,house,90.0,275.4471130371094,1418
15295,10154,double_house,81.25383758544922,118.05519104003906,1419
15274,10140,palace,90.0,117.98646545410156,1420
14372,9970,house,90.0,131.04344177246094,1423
14390,9941,house,90.0,130.53956604003906,1424
14373,9841,house,90.0,135.00949096679688,1425
14974,9808,unknown_elongated_building,90.0,125.15770721435547,1426
15102,9801,platform_large,90.0,120.77061462402344,1427
15016,9790,double_house,90.0,122.87373352050781,1428
15005,9768,house,90.0,124.0739974975586,1429
14964,9765,house,90.0,123.99987030029297,1430
14990,9782,double_house,84.95755004882812,124.45111083984375,1431
13274,9715,house,90.0,307.3780212402344,1432
14115,9647,double_house,71.56504821777344,163.78855895996094,1434
14134,9620,unknown_small_building,63.43495178222656,165.56846618652344,1436
14501,9302,cluster_houses,22.166345596313477,132.99009704589844,1437
14623,9281,house,90.0,127.96751403808594,1438
14618,9262,double_house,90.0,128.42881774902344,1439
14771,9228,house,90.0,125.10304260253906,1440
14115,8896,house,90.0,128.1156005859375,1441
15304,8714,house,90.0,123.21663665771484,1442
15271,8705,house,8.13010311126709,123.77500915527344,1443
15203,8683,house,90.0,125.38546752929688,1444
15090,8650,house,90.0,126.55010986328125,1445
15018,8647,ruin_small,90.0,126.98983001708984,1446
15247,8643,platform_large,84.80557250976562,124.70452117919922,1447
15115,8622,platform_large,15.255120277404785,126.99686431884766,1448
15280,8614,platform_large,90.0,124.9102783203125,1449
15261,8612,platform_large,90.0,125.47248077392578,1450
15248,8603,house,90.0,125.61544799804688,1451
15008,8607,cluster_houses,14.03624439239502,128.62547302246094,1452
15088,8597,ruin_small,90.0,127.3688735961914,1453
14009,8592,ruin_small,90.0,126.58100128173828,1454
15227,8607,cluster_houses,90.0,126.06919860839844,1455
15112,8590,cluster_houses,81.8698959350586,127.65567016601562,1456
14999,8576,cluster_houses,90.0,128.24688720703125,1457
15224,8521,house,90.0,126.74456787109375,1458
15242,8508,platform_large,75.96376037597656,126.45780181884766,1459
15215,8511,double_house,16.927513122558594,127.11643981933594,1460
15224,8471,house,90.0,126.87477111816406,1461
13550,8453,double_house,90.0,192.15447998046875,1462
15375,8393,house,90.0,126.1519546508789,1463
15027,8331,house,90.0,128.68516540527344,1464
15032,8306,house,5.19442892074585,128.95989990234375,1465
13715,8309,cluster_houses,90.0,153.67669677734375,1466
13408,8270,cluster_houses,64.65382385253906,188.04910278320312,1467
13423,8261,double_house,11.309932708740234,188.26776123046875,1468
13454,8243,house,90.0,182.29791259765625,1469
13440,8240,palace,30.963754653930664,184.49435424804688,1470
15055,8229,house,90.0,129.24366760253906,1471
13471,8231,house,90.0,179.3290557861328,1472
13461,8224,palace,90.0,182.26344299316406,1473
13447,8205,house,90.0,181.6488037109375,1475
13656,8178,platform_large,77.00537872314453,132.66061401367188,1476
13518,8090,house,90.0,151.85781860351562,1477
13493,8092,cluster_houses,90.0,153.57540893554688,1478
15113,8083,platform_large,90.0,128.9430694580078,1479
14182,8076,house,90.0,126.46219635009766,1480
14394,8059,house,90.0,129.05213928222656,1481
14217,8063,unknown_large_building,3.012787342071533,127.92384338378906,1482
14190,8055,ruin_small,90.0,127.07219696044922,1483
15331,8057,palace_large,90.0,129.0626220703125,1484
15246,8056,house,90.0,129.29873657226562,1485
15176,8052,double_house,26.56505012512207,130.11752319335938,1486
15165,7956,house,90.0,129.72726440429688,1487
13851,7955,house,90.0,124.0014877319336,1488
13684,7964,cluster_houses,90.0,129.75636291503906,1489
14214,7945,house,11.309932708740234,126.49095916748047,1490
14199,7958,unknown_large_building,90.0,126.73370361328125,1491
13660,7949,cluster_houses,90.0,131.36184692382812,1492
15166,7934,cluster_houses,37.87498474121094,129.82156372070312,1493
15202,7931,cluster_houses,62.44719314575195,129.81753540039062,1494
15223,7881,double_house,15.945395469665527,130.21839904785156,1495
14241,7847,house,90.0,123.48197174072266,1496
15237,7832,unknown_large_building,90.0,130.24575805664062,1498
13665,7831,house,90.0,133.07223510742188,1499
13681,7826,house,90.0,133.0399169921875,1500
14133,7826,double_house,5.710593223571777,121.96438598632812,1501
13745,7726,palace,90.0,146.52442932128906,1502
13380,7726,house,90.0,180.33895874023438,1503
13723,7717,double_house,90.0,146.7532501220703,1504
13645,7675,palace,90.0,157.3812713623047,1505
13460,7625,cluster_houses,90.0,173.8026580810547,1506
13256,7589,house,90.0,168.70550537109375,1507
13329,7587,house,90.0,167.44325256347656,1508
13342,7581,house,90.0,166.4629364013672,1509
13317,7576,palace,53.13010025024414,168.6073760986328,1510
13247,7567,cluster_houses,23.198589324951172,168.10447692871094,1511
13328,7551,house,90.0,169.99436950683594,1512
13438,7472,house,90.0,165.7979278564453,1513
13404,7458,palace,78.69007110595703,171.58712768554688,1514
13337,7446,house,90.0,167.48605346679688,1515
13390,7445,unknown_small_building,64.53665161132812,170.52423095703125,1516
13420,7445,house,90.0,170.05703735351562,1517
13413,7404,platform_large,90.0,165.4194793701172,1518
13497,7127,house,90.0,153.7960205078125,1519
13473,7129,double_house,5.710593223571777,153.34384155273438,1520
13591,7122,double_house,90.0,158.81239318847656,1521
13487,7116,house,90.0,153.784423828125,1522
13576,7112,house,90.0,159.41769409179688,1523
13463,7054,unknown_small_building,84.80557250976562,160.86550903320312,1525
13601,7029,cluster_houses,59.931419372558594,164.89683532714844,1526
13956,7029,double_house,90.0,131.81137084960938,1527
13792,7025,double_house,9.462322235107422,139.36317443847656,1528
13911,7008,double_house,90.0,135.29750061035156,1529
13563,7005,palace,90.0,165.2409210205078,1530
13525,7008,platform_large,14.931416511535645,165.25778198242188,1531
15702,9856,house,90.0,118.28553771972656,1532
15486,8464,house,90.0,124.96043395996094,1533
15478,8236,double_house,90.0,127.41703033447266,1534
15497,8198,double_house,10.619654655456543,127.93907928466797,1535
15442,8177,unknown_elongated_building,74.47589111328125,128.88800048828125,1536
15454,8143,cluster_houses,17.52556800842285,128.8180694580078,1538
15494,8137,palace_large,90.0,128.8705291748047,1539
15416,8107,double_house,6.340191841125488,128.58010864257812,1540
15614,7960,double_house,10.304847717285156,127.49771881103516,1541
15578,7805,ruin_small,90.0,129.19520568847656,1542
15742,7792,house,90.0,127.55793762207031,1543
15878,7720,house,90.0,127.18441772460938,1544
15834,7688,double_house,22.380136489868164,128.4013214111328,1546
15640,7663,ruin_small,90.0,129.921142578125,1547
15788,7627,house,90.0,129.3802490234375,1548
15759,7624,palace,90.0,130.3889923095703,1549
15629,7636,double_house,8.130102157592773,131.20315551757812,1550
15554,7623,cluster_houses,90.0,130.96934509277344,1552
15734,7617,unknown_large_building,19.290042877197266,131.0273895263672,1553
15529,7615,platform_large,9.462322235107422,131.01419067382812,1554
15765,7597,palace,90.0,130.5712127685547,1555
15587,7590,house,90.0,131.6565399169922,1556
15451,7508,platform_large,38.65980529785156,131.28741455078125,1557
15558,7502,double_house,90.0,132.90826416015625,1558
15614,7490,unknown_large_building,90.0,131.466552734375,1559
15679,7431,platform_large,12.094757080078125,131.1026153564453,1560
20736,10364,house,90.0,121.65505981445312,1562
20747,10347,platform_large,11.309932708740234,122.62213134765625,1563
2128,13983,palace,90.0,323.7234802246094,1564
1409,13899,house,90.0,323.1911926269531,1565
2004,13673,house,90.0,316.0413513183594,1566
1988,13657,palace,90.0,315.86065673828125,1567
1751,13294,palace,90.0,323.4342346191406,1568
1779,13205,house,90.0,322.7469482421875,1569
1792,13194,house,90.0,322.8857421875,1570
1771,13186,ruin_small,90.0,322.90435791015625,1571
1786,13176,palace,90.0,325.4823913574219,1572
1665,13120,palace,90.0,316.56597900390625,1573
773,12958,platform_large,90.0,336.8091125488281,1574
820,12924,platform_large,11.309932708740234,334.13616943359375,1575
1196,12891,ruin_small,90.0,323.5479431152344,1576
12,12817,ruin_elongated,90.0,338.63006591796875,1577
1466,12500,house,8.130102157592773,317.3550720214844,1578
1858,12333,palace,90.0,335.7212829589844,1580
1400,12189,double_house,90.0,330.9051818847656,1581
1515,12151,double_house,90.0,327.2049865722656,1583
1688,12066,double_house,11.888657569885254,333.7761535644531,1584
1632,12056,palace_large,90.0,334.2612609863281,1585
1669,12034,palace,90.0,334.3385009765625,1586
1340,12031,house,90.0,332.3657531738281,1587
12,11659,ruin_small,90.0,327.58001708984375,1588
117,11286,house,90.0,337.5848693847656,1589
12,11280,ruin_elongated,90.0,329.7303161621094,1590
2319,13902,house,90.0,327.2478942871094,1592
2209,13790,palace,90.0,344.82403564453125,1593
3253,13733,house,90.0,323.58453369140625,1594
3261,13720,ruin_small,57.528804779052734,323.1324157714844,1595
3657,12815,platform_large,90.0,328.7340393066406,1596
3250,12052,house,90.0,332.54010009765625,1597
3768,11979,house,90.0,333.0989685058594,1598
3895,11766,palace,90.0,335.304931640625,1600
3893,11737,double_house,90.0,337.1040954589844,1601
3856,11730,platform_large,90.0,336.40118408203125,1602
2878,11679,house,90.0,326.1291198730469,1603
3877,11654,ruin_large_rectangular,42.709388732910156,340.46563720703125,1604
3893,11647,house,90.0,341.26422119140625,1605
3889,11625,palace,90.0,342.0023498535156,1606
3663,11597,unknown_small_building,90.0,326.0390319824219,1607
3529,11066,platform_large,90.0,312.2976989746094,1608
4934,13491,palace_large,9.462322235107422,320.8569641113281,1609
5027,12649,house,90.0,318.9599609375,1610
5137,12617,double_house,5.19442892074585,311.6645202636719,1611
4849,12580,house,90.0,346.61859130859375,1612
5046,12564,palace,90.0,325.5303039550781,1613
5343,12541,ruin_small,90.0,314.7779235839844,1614
5364,12524,double_house,90.0,313.4317626953125,1615
5001,12486,house,90.0,334.0571594238281,1616
5306,12388,ruin_small,90.0,308.7456970214844,1618
5700,12369,palace,90.0,317.635986328125,1619
5018,12361,ruin_small,90.0,315.447509765625,1620
5322,12339,house,90.0,307.4223327636719,1621
5311,12322,platform_large,9.462321281433105,306.4341735839844,1622
5039,12317,unknown_large_building,90.0,313.72857666015625,1623
6081,12260,palace,90.0,306.94317626953125,1624
6063,12255,double_house,8.130102157592773,307.2688293457031,1625
5333,12243,house,90.0,307.4367980957031,1626
6211,12248,platform_large,63.43495178222656,304.04510498046875,1627
5891,12235,house,90.0,308.9228515625,1628
6209,12213,double_house,3.8140745162963867,302.89971923828125,1629
5791,12047,double_house,90.0,308.1061096191406,1630
5740,12036,palace,90.0,308.5033264160156,1631
5210,12022,unknown_elongated_building,3.814074993133545,306.1934509277344,1632
5723,11999,platform_large,45.0,314.94842529296875,1633
5746,11994,ruin_small,90.0,315.04315185546875,1634
5767,11994,palace,90.0,314.7607421875,1635
5370,11980,house,90.0,317.3165283203125,1636
5388,11979,house,90.0,317.61041259765625,1637
5915,11980,house,90.0,306.3440856933594,1638
5936,11981,cluster_houses,14.03624439239502,305.9096984863281,1639
5722,11964,platform_large,70.01689147949219,318.70849609375,1640
5590,11951,house,90.0,310.385498046875,1641
5755,11956,double_house,90.0,319.0174560546875,1642
5738,11935,double_house,90.0,319.4777526855469,1643
5671,11827,house,90.0,336.5535888671875,1644
5684,11800,platform_large,90.0,337.0528869628906,1645
5858,11761,double_house,90.0,314.2478942871094,1646
6102,11686,double_house,84.80557250976562,320.6496276855469,1647
6123,11674,house,90.0,320.4322204589844,1648
6095,11668,platform_large,90.0,322.0061950683594,1649
6025,11615,house,90.0,317.009521484375,1650
5566,11060,platform_large,60.2551155090332,372.3546142578125,1651
7332,13856,double_house,90.0,283.489501953125,1652
7675,13798,house,90.0,273.6158752441406,1653
7301,13671,ruin_small,90.0,283.4090881347656,1654
8607,13647,house,90.0,295.3291015625,1655
7838,13628,house,90.0,303.375732421875,1656
6862,13618,house,90.0,313.3175964355469,1657
8578,13408,double_house,90.0,309.38470458984375,1658
8557,13400,cluster_houses,50.44033432006836,310.5281677246094,1659
8262,13339,house,8.130102157592773,299.0466613769531,1660
8352,13215,palace,90.0,294.5105895996094,1661
8152,13218,platform_large,66.80140686035156,302.2818298339844,1662
8357,13195,palace,90.0,295.62030029296875,1663
8567,13180,unknown_small_building,35.21759796142578,295.3203125,1664
8344,13179,palace,8.130102157592773,300.55194091796875,1665
8469,13167,palace,90.0,297.8643798828125,1666
8323,13173,double_house,14.931418418884277,300.94927978515625,1667
7081,12884,palace_large,73.61045837402344,288.50146484375,1668
7006,12675,unknown_small_building,90.0,280.9833984375,1669
7246,11893,house,90.0,313.21124267578125,1671
7199,11867,house,90.0,316.64111328125,1672
8290,11633,cluster_houses,90.0,305.78656005859375,1673
8746,11366,house,90.0,251.0841064453125,1674
9287,13617,double_house,6.340191841125488,317.25726318359375,1675
9674,13473,house,90.0,260.872802734375,1676
9717,13471,house,90.0,260.9577941894531,1677
9702,13459,house,90.0,261.5653991699219,1678
8988,11207,palace_large,90.0,278.8426513671875,1679
9642,10820,double_house,90.0,283.02252197265625,1680
9759,10687,ruin_small,90.0,293.557373046875,1681
9566,10690,house,18.434947967529297,269.0277404785156,1682
12764,13991,palace,90.0,141.09072875976562,1683
12625,13990,unknown_large_building,90.0,141.0519256591797,1684
12692,13988,ruin_small,90.0,140.66590881347656,1685
12845,13965,platform_large,49.76363754272461,139.41673278808594,1686
12792,13961,platform_large,90.0,140.86489868164062,1687
12646,13946,platform_large,90.0,141.27415466308594,1688
12596,13932,house,90.0,141.6357879638672,1689
12730,13932,palace_large,90.0,143.11354064941406,1690
12772,13924,platform_large,26.56505012512207,141.17788696289062,1691
11698,13924,ruin_elongated,90.0,159.54490661621094,1692
12686,13917,platform_large,14.03624439239502,142.0013427734375,1693
13019,13895,unknown_large_building,16.389541625976562,136.62355041503906,1694
12789,13882,double_house,85.60128784179688,141.90940856933594,1695
12679,13874,house,90.0,142.98179626464844,1696
12624,13875,ruin_small,90.0,142.9164276123047,1697
12811,13871,palace,90.0,140.67613220214844,1698
12520,13874,palace_large,90.0,144.64816284179688,1699
12718,13867,palace_large,90.0,143.8287811279297,1700
12695,13875,double_house,14.534454345703125,143.4209442138672,1701
12808,13857,house,90.0,140.37762451171875,1702
12784,13856,unknown_small_building,30.465543746948242,141.84466552734375,1703
12778,13836,unknown_small_building,90.0,141.76162719726562,1704
12655,13846,double_house,10.30484676361084,144.02963256835938,1705
12760,13834,double_house,90.0,142.60092163085938,1706
12690,13841,palace_large,90.0,144.89242553710938,1707
12701,13824,platform_large,90.0,144.14398193359375,1708
12748,13795,house,6.340191841125488,142.28488159179688,1709
